"address","infoSnippet","name","phone","rating","reviewSnippet","url","website"
"5050 Sunrise Blvd Ste C1, Fair Oaks, CA 95628",,"Samuel and Samuel Attorneys At Law","(916) 966-4722","5","If you need an attorney go see Peter Samuel! Great guy! He's helped me out a few times over the past 20 years.""","https://www.yellowpages.com/fair-oaks-ca/mip/samuel-and-samuel-attorneys-at-law-21991960?lid=1001784038532",
"12150 Herdal Dr, Auburn, CA 95603",,"Larry T Ring - Law Office Of Larry T Ring","(530) 885-7836","5","Larry Ring is an excellent advocate. He is detailed and thorough.  Mr Ring brings several professional perspectives to the table giving his clients a full understanding of his…","https://www.yellowpages.com/auburn-ca/mip/larry-t-ring-law-office-of-larry-t-ring-21993302?lid=1001509389349","http://www.lringlaw.com"
"501 Stockton Ave, San Jose, CA 95126","* This Is A Debt Relief Practice. We Help People Eliminate Their Debt. * Free Consultation. * Debt Problems? Don't Panic, Call Me For Your Free Consultation.","David Trapp Attorney At Law","(408) 298-2566",,,"https://www.yellowpages.com/san-jose-ca/mip/david-trapp-attorney-at-law-21993434?lid=1001477873399",
"3130 W Main St Ste F, Visalia, CA 93291","* Asset Protection Planning * Business & Corporate Law * Living Trusts * Probate Law * Real Estate Law * Tax Law * Wills, Trust & Estate Law","Yahnian Law Corporation","(559) 733-8505",,,"https://www.yellowpages.com/visalia-ca/mip/yahnian-law-corporation-21995779?lid=1001065189329","http://www.yahnian.com"
"100 Mason St, Ste. 100, Vacaville, CA 95688","We help people achieve their goals through estate planning, administration, litigation and alternate dispute resolution. Achieving the result you want requires…","Knitter & Knitter LLP","(707) 469-8880",,,"https://www.yellowpages.com/vacaville-ca/mip/knitter-knitter-llp-21996793?lid=1001961538776","http://www.knitterlamping.com"
"3461 Brookside Rd Suite C,, Stockton, CA 95219",,"Law Offices Of Ronald Stein","(209) 957-9744","5","Excellent Service, above and beyond expectations.Legal Team is the best, very reasonable price and always return your calls, very nice!!""","https://www.yellowpages.com/stockton-ca/mip/law-offices-of-ronald-stein-21997519?lid=1001588610065","http://ronsteinlaw.com"
"1956 Webster St Ste 275, Oakland, CA 94612",,"Law Office Of Andrew Wolff PC","(510) 834-3300","5","I am a foreign person here for an exchange for two years. Mr. Wolff helped me with my injury case. He is very professional and kind to me. I was very happy with the results.""","https://www.yellowpages.com/oakland-ca/mip/law-office-of-andrew-wolff-pc-21997862?lid=1000437172386","http://www.awolfflaw.com"
"343 E Main St, Stockton, CA 95202","WE SPECIALIZE IN AGGRESSIVE, PERSONAL REPRESENTATION REPRESENTING INDIVIDUALS AND FAMILIES","Judicare","(209) 943-5674",,,"https://www.yellowpages.com/stockton-ca/mip/judicare-21998023?lid=1001597704356","http://craigmarkslaw.com"
"3414 Brookside Rd, Stockton, CA 95219","At Hakeem Ellis And Marengo, our experienced lawyers can represent you in a variety of issues, including Family Law, Corporate, Estate Planning, Civil…","Hakeem Ellis And Marengo","(209) 474-2800",,,"https://www.yellowpages.com/stockton-ca/mip/hakeem-ellis-and-marengo-21998375?lid=1001716974004","http://www.hakeemellismarengo.com"
"700 S Claremont St, San Mateo, CA 94402","*Please Call us for More Information. We provide aggressive representation.","Scotto Vincent J. III Law Offices Of","(650) 401-6161",,,"https://www.yellowpages.com/san-mateo-ca/mip/scotto-vincent-j-iii-law-offices-of-22048345?lid=1002004604038","http://www.scottolaw.com"
,"We provide quality services at reasonable rates, and we accept payment plans. Our offices provide appointments outside of normal business hours for those with…","Aparicio-Mercado & Associates","(213) 627-0770",,,"https://www.yellowpages.com/nationwide/mip/aparicio-mercado-associates-22051180?lid=1000437163480","http://www.amlawyer.info"
"127 Jewell St, Santa Cruz, CA 95060",,"Jackson James A","(831) 688-6002",,,"https://www.yellowpages.com/santa-cruz-ca/mip/jackson-james-a-22077046?lid=1001722494165","https://www.freedomok.net/aptos-lawyer"
"1600 S Main St Ste 185, Walnut Creek, CA 94596",,"Walnut Creek Family Law Center Inc","(925) 930-7000","5","Aggressive attorneys who are not afraid to fight for their clients.  They specialize in family law including divorce, custody, support and visitation.  While in the office,…","https://www.yellowpages.com/walnut-creek-ca/mip/walnut-creek-family-law-center-inc-22125339?lid=1000439498081","http://wcfamilylaw.com"
,,"Reifler Law Offices","(707) 665-5861",,,"https://www.yellowpages.com/nationwide/mip/reifler-law-offices-22164287?lid=1000116714829","http://www.reiflerlawoffices.com"
"608 University Ave, Sacramento, CA 95825","A SACRAMENTO LAW FIRM COMMITTED TO EXCEPTIONAL QUALITY REPRESENTATION. Specializing in business litigation, construction defect litigation, insurance coverage…","Sacino Bertolino & Hallissy","(916) 649-2214",,,"https://www.yellowpages.com/sacramento-ca/mip/sacino-bertolino-hallissy-22352220?lid=1001511523272","http://www.sbhlawoffice.com"
"3510 Unocal Pl, Santa Rosa, CA 95403",,"Law Offices of Thomas F. Byrne","(707) 303-1437","5","I highly recommend Tom. He supported our family through a very difficult and emotional family civil lawsuit.  He showed a lot of compassion, understanding, and empathy. …","https://www.yellowpages.com/santa-rosa-ca/mip/law-offices-of-thomas-f-byrne-22369569?lid=1000088571881",
"122 Calistoga Rd, Santa Rosa, CA 95409",,"Sizemore Patrick Law Office","(707) 538-1061",,,"https://www.yellowpages.com/santa-rosa-ca/mip/sizemore-patrick-law-office-2240257?lid=1000997507332",
"770 COUNTY SQUARE DRIVE Ste 215, Ventura, CA 93003","Being charged with a criminal offense may be one of the most challenging and uncertain times of your life. You do not have to go through it alone. Call us and we…","David Lehr Law","(805) 477-0070",,,"https://www.yellowpages.com/ventura-ca/mip/david-lehr-law-22418223?lid=1000088624228","http://www.davidlehrlaw.com"
"790 Mission Ave, San Rafael, CA 94901","The Law Offices of Clyde H. Charlton is a full service Elder Law and Estate Planning firm, dedicated to providing every client with compassionate service and…","Charlton Clyde H Law Offices","(415) 485-2200",,,"https://www.yellowpages.com/san-rafael-ca/mip/charlton-clyde-h-law-offices-2258795?lid=1001063716668",
"310 Capitol St Ste A, Salinas, CA 93901","The Law Firm of Lavorato & Scott provides experienced, responsive, thoughtful legal representation to individuals and families throughout Monterey County and San…","Lavorato & Scott","(831) 758-3000",,,"https://www.yellowpages.com/salinas-ca/mip/lavorato-scott-22679948?lid=1000115335455","https://www.lavoratoandscott.com"
"499 Hemsted Dr Ste B, Redding, CA 96002","Our company is to connect customers with the most trusted sources of generic and brand medicine suppliers in the world. We are the team of the professionals that…","Ayres Law Office","(530) 229-1340",,,"https://www.yellowpages.com/redding-ca/mip/ayres-law-office-22771079?lid=1001953038310","http://ayreslaw.net"
,"Attorney Anh Quoc Duy Nguyen and his associates have appeared before judges and juries in both state and federal courts all over the country, and have delivered…","Nguyen Anh Quoc Duy","(714) 530-9800",,,"https://www.yellowpages.com/nationwide/mip/nguyen-anh-quoc-duy-22846230?lid=1000507689553","http://anhlaw.com"
"565 W College Ave, Santa Rosa, CA 95401",,"DeMeo DeMeo & West Lawyers","(707) 545-3232",,,"https://www.yellowpages.com/santa-rosa-ca/mip/demeo-demeo-west-lawyers-22913316?lid=1000866975023",
,"For over 30 Years, Ralph Torres has developed one of the Fresno areas premier Criminal Defense practices. From capital murder charges to domestic violence, your…","Ralph Torres Attorney at Law","(559) 233-3600",,,"https://www.yellowpages.com/nationwide/mip/ralph-torres-attorney-at-law-22929291?lid=1000621577198","http://www.rtorreslaw.net"
"2377 Gold Meadow Way, Gold River, CA 95670","CA Board of Legal Specialization - Certified Specialist in Probate, Estate Planning & Trust Law.","Seaman & Seaman A Law Corporation","(916) 484-7084","3",,"https://www.yellowpages.com/gold-river-ca/mip/seaman-seaman-a-law-corporation-23020383?lid=1000875181476","http://www.seamanlaw.com"
"791 N Cherry St, Tulare, CA 93274",,"Horswill Mederos, Soares & Ormonde Attorneys At Law","(559) 686-3861",,,"https://www.yellowpages.com/tulare-ca/mip/horswill-mederos-soares-ormonde-attorneys-at-law-2376363?lid=1000439587931","http://www.tulareesq.com"
"2601 24th Ave, Sacramento, CA 95820",,"Linda Dankman Attorney At Law","(916) 442-1155",,,"https://www.yellowpages.com/sacramento-ca/mip/linda-dankman-attorney-at-law-2377642?lid=1001189532964",
"15760 Ventura Blvd Ste 700, Encino, CA 91436","Law Offices of Harvey I. Levin has earned a solid reputation for providing the highest quality legal services in a broad range of substantive areas. This firm…","Law Offices Of Harvey I Levin","(818) 995-9444",,,"https://www.yellowpages.com/encino-ca/mip/law-offices-of-harvey-i-levin-2416187?lid=1000115402102","http://www.harveylevinlaw.com"
"620 Capitola Ave, Capitola, CA 95010","Monterey Bay Properties was founded in 1980 by Walter Hickey and continues to be locally owned and operated by his son John Hickey. Monterey Bay Properties is…","Monterey Bay Properties","(831) 476-9661",,,"https://www.yellowpages.com/capitola-ca/mip/monterey-bay-properties-2583728?lid=1001978407672","http://montereybayprop.com"
"1050 S Kimball Rd, Ventura, CA 93004","Ferguson Case Orr Paterson LLP opened its doors in the beautiful city of Ventura, California a quarter century ago. As Ventura County has transitioned from an…","Ferguson Case Orr Paterson LLP","(805) 659-6800",,,"https://www.yellowpages.com/ventura-ca/mip/ferguson-case-orr-paterson-llp-2626753?lid=1001991430963","https://www.fcoplaw.com"
"1318 K St, Bakersfield, CA 93301",,"Torres David A. Attorney At Law","(661) 326-0857","3.5","My dad was involved in a accident on his bicycle a gentleman hit him and knocked him off it, Mr Rivera took my father's case and he won a settlement for my dad, Thank you Mr…","https://www.yellowpages.com/bakersfield-ca/mip/torres-david-a-attorney-at-law-2661262?lid=1001409255552","http://www.lawtorres.com"
"412 Truxtun Ave, Bakersfield, CA 93301","Hulsy & Hulsy Law Offices has over 35 years of experience with Divorce & Family Law Services, Wills, Probates and Estate Planning. We are wheelchair accessible;…","Hulsy & Hulsy","(661) 324-9475",,,"https://www.yellowpages.com/bakersfield-ca/mip/hulsy-hulsy-2681506?lid=1001861664064",
"800 W 20th St, Merced, CA 95340",,"Tenenbaum Law Firm","(209) 384-3000","5","All I can say is I'm happy with the results of my attorney Mr Tenenbaum for clearing off my case. While I'm in Florida. I can see now why him and his teams is truly 5 stars…","https://www.yellowpages.com/merced-ca/mip/tenenbaum-law-firm-280161?lid=1001978781385","http://www.tenenbaumlawfirm.com"
"727 3rd Ave, Chula Vista, CA 91910",,"Falkenborg Marguerite","(619) 427-0550",,,"https://www.yellowpages.com/chula-vista-ca/mip/falkenborg-marguerite-2968223?lid=1001959557026",
"3440 Hillcrest Ave Ste 175, Antioch, CA 94531","Workers' Compensation, Personal Injury & Social Security Disability Law Attorneys: Lisa E. Ivancich - Rodman J. Martin - Athena R. Costis - Denny D. Chun","Ivacich, Martin & Costis, LLP","(925) 776-4500",,,"https://www.yellowpages.com/antioch-ca/mip/ivacich-martin-costis-llp-30308414?lid=1001304592894","http://www.imcworkinjury.com"
"1300 H St, Modesto, CA 95354","Thomas L Anderson Law Office provides attorney services","Anderson Tom Attorney At Law","(209) 579-5555",,,"https://www.yellowpages.com/modesto-ca/mip/anderson-tom-attorney-at-law-30331606?lid=1000927101322",
,,"Naderi Law Office","(818) 837-7700","5","Reviews taken from avvo.com:Falsely Accused of Child MolestationPosted by Gene Mr. Naderi, Thanks again for believing in me and guiding us through such a horrific time. It was…","https://www.yellowpages.com/nationwide/mip/naderi-law-office-30359524?lid=1001433814608","http://www.818crime.com"
"2706 Artesia Blvd Ste BK, Redondo Beach, CA 90278",,"Marvin J. Mann Bankruptcy Attorney","(310) 376-9865",,,"https://www.yellowpages.com/redondo-beach-ca/mip/marvin-j-mann-bankruptcy-attorney-30429004?lid=1000982844711",
"400 Santa Clara St, Vallejo, CA 94590","Wright and Falls was founded in 1971 as Ury & Wright. We represent injured workers in Napa, Vallejo, Fairfield, Vacaville, American Canyon, Yountville, Lake…","Wright Grady J Attorney At Law","(707) 552-2298",,,"https://www.yellowpages.com/vallejo-ca/mip/wright-grady-j-attorney-at-law-30459441?lid=1001716604533","http://www.wrightandfalls.com"
"150 E Cotati Ave, Cotati, CA 94931","Auto Accidents Motorcycle Accidents Slip and fall accidents/Dangerous premises Dog bites/animal attacks Wrongful death Traumatic brain injury Traumatic spinal…","Barrett James M Attorney At Law","(707) 795-1510",,,"https://www.yellowpages.com/cotati-ca/mip/barrett-james-m-attorney-at-law-3076941?lid=1000437178475",
"2500 East Colorado ,Blvd, Suite 350, Pasadena, CA 91107",,"Barnes Carl D Law Offices Of","(213) 487-5200",,,"https://www.yellowpages.com/pasadena-ca/mip/barnes-carl-d-law-offices-of-30785714?lid=1000439659860","http://www.carldbarnes.com"
"518 Ocean St Ste C, Santa Cruz, CA 95060",,"H K Graham","(408) 999-0228",,,"https://www.yellowpages.com/santa-cruz-ca/mip/h-k-graham-31133182?lid=1000892112193","http://www.hkgrahamlaw.com"
"San Mateo, CA 94402",,"Lev Phillip M Inc","(650) 342-2500",,,"https://www.yellowpages.com/san-mateo-ca/mip/lev-phillip-m-inc-3114432?lid=1000613043979",
"Gold River, CA 95670","If you need qualified and expert legal representation in a sexual harassment case, you need to call on a law firm that has countless years of experience. No…","Christopher Whelan Law Offices","(916) 635-5577",,,"https://www.yellowpages.com/gold-river-ca/mip/christopher-whelan-law-offices-3250926?lid=1001646196686","http://www.whelanemploymentlaw.com"
"952 Jefferson St, Napa, CA 94559",,"Pollock & James LLP","(707) 257-3089",,,"https://www.yellowpages.com/napa-ca/mip/pollock-james-llp-3269525?lid=1000997512295","http://www.pollockandjames.com"
"2502 Beverly Pl, Stockton, CA 95204",,"Drivon David E The Law Offices Of","(209) 942-3276",,,"https://www.yellowpages.com/stockton-ca/mip/drivon-david-e-the-law-offices-of-3365757?lid=1001532783308","http://daviddrivonlaw.com"
"1220 Howard Ave, Burlingame, CA 94010",,"Fraser Elaine Ryzak","(650) 401-8080","3","The previous review I believe was written by my disgruntled ex-wife who was not even a client of Ms. Fraser.  She has been a profressional for me through a difficult time and…","https://www.yellowpages.com/burlingame-ca/mip/fraser-elaine-ryzak-3411709?lid=1000636434128","http://www.harrisandfraser.com"
